 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 523 1743 7 0 ZTF_g 1013364122415 0 2.9812 234.821 11.4949 26.1522 5.0386e-06 0.025912 -0.0714587 1.11066e-05 2107 30. 0.053111 0.05372 19.4074 26.1522 2 2458767.8641204 1743120124 -11.2778368147447 66.8439243333711 -0.18768029111829 0.936116721086572 49.5700594166259 99.3153272047549 0.502479506671922 1.07275763265084 0.186120720666201 19.758000087738 0.0209999997168779 0.388999998569489 -0.0209999997168779 2458166.671308 2458766.893137 0
 524 1743 7 0 ZTF_g 1013364572415 0 3.1596 235.098 11.4971 26.153 5.5819e-06 0.0273353 -0.0723954 1.23034e-05 2102 30. 0.058945 0.057406 19.3598 26.153 3 2458767.8645718 1743120124 2.15931645320805 62.501802729423 0.0384307226695725 1.09986998616016 20.093650238451 90.1271631628535 0.224449338234922 1.08296099593372 0.186120720666201 19.758000087738 0.0209999997168779 0.388999998569489 -0.0209999997168779 2458166.671308 2458766.893137 0
 525 1743 7 0 ZTF_g 1014372432415 0 2.0705 237.002 12.5728 26.1791 2.9606e-06 0.0198019 -0.0979097 6.53723e-06 2113 30. 0.036718 0.036061 19.5956 26.1791 2 2458768.8724306 1743120124 -57.944703678582 55.8842953975238 -1.15339686798608 1.05795554020239 -202.04039570401 106.955109662003 -1.90174317090821 1.03301661908774 0.186120720666201 19.758000087738 0.0209999997168779 0.388999998569489 -0.0209999997168779 2458166.671308 2458766.893137 0
 526 1743 7 0 ZTF_g 1014372882415 0 1.9123 237.548 12.5459 26.1554 2.8182e-06 0.0193378 -0.0731119 6.22923e-06 2116 30. 0.034903 0.035584 19.6482 26.1554 3 2458768.8728819 1743120124 -69.8412640898526 51.6679665562449 -1.50364572043206 1.08358881499203 -21.2789651350699 100.784179686482 -0.21255598106943 1.03534168503296 0.186120720666201 19.758000087738 0.0209999997168779 0.388999998569489 -0.0209999997168779 2458166.671308 2458766.893137 0
 527 1743 7 0 ZTF_r 1015367842415 0 2.1258 442.379 13.8135 26.1769 1.8046e-06 0.0152943 0.101111 3.99457e-06 2129 30. 0.035249 0.040942 19.5648 26.1769 2 2458769.8678472 1743120224 -128.678206533158 58.6083949154264 -2.44230541655007 1.1189889182488 164.147442027336 107.543335186771 1.53661762680693 1.04307607357766 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 528 1743 7 0 ZTF_r 1015368292415 0 1.68 444.348 13.6768 26.1739 2.0348e-06 0.0161367 0.0998455 4.51009e-06 2122 30. 0.032934 0.038516 19.7427 26.1739 3 2458769.8682986 1743120224 -134.593926343301 52.7190881947672 -2.83996098135866 1.30922669893253 -42.7680577748023 106.375698166506 -0.40475506950072 1.03513888340663 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 529 703 14 1 ZTF_r 1015449695315 0 1.499 194.326 12.4516 26.1093 2.7965e-06 0.0190414 0.0857835 5.69292e-06 2102 30. 0.041866 0.049027 19.8665 26.1093 1 2458769.9496991 703120253 -1317.05167828175 40.5467161570031 -36.1328260534858 6.81700529261031 -1001.02036416041 80.6418864922025 -12.496759906579 1.03599774213854 0.406520805419053 18.0099996566772 0.0649999976158142 6.11800003051758 -0.298000007867813 2458154.690405 2458342.990799 0
 530 744 3 2 ZTF_r 1015454561015 0 1.7174 162.256 12.8812 26.0908 2.5849e-06 0.0189131 0.0825897 5.70502e-06 2108 30. 0.04079 0.045209 19.7357 26.0908 1 2458769.9545602 744120210 null null null null null null null null null null null null null 2458154.630613 2458338.987477 56,57
 531 744 3 2 ZTF_g 1015512071015 0 1.8475 183.339 13.2151 26.2218 2.8249e-06 0.0198813 -0.0691033 6.20641e-06 2106 30. 0.032589 0.033718 19.6968 26.2218 1 2458770.0120718 744120110 null null null null null null null null null null null null null 2458166.671806 2458443.795567 56,57
 532 1743 7 0 ZTF_r 1016344072415 0 1.8185 438.31 16.1436 26.1561 1.961e-06 0.015946 0.102466 4.33455e-06 2128 30. 0.033384 0.041784 19.4614 26.1561 2 2458770.8440741 1743120224 -176.707911063869 67.698291736301 -2.90357523756514 1.55986795514037 -160.489775951837 131.073248530328 -1.23267474971639 1.03820983530785 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 533 1743 7 0 ZTF_r 1016344522415 0 1.7154 441.394 15.994 26.1652 2.026e-06 0.0162858 0.100282 4.4649e-06 2132 30. 0.033472 0.041473 19.5299 26.1652 3 2458770.8445255 1743120224 -86.3701035239953 58.6690873537556 -1.63760406908971 2.06436635445542 3.73365749624646 117.101265442925 0.032098747012528 1.0340138202521 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 534 1743 7 0 ZTF_g 1016518332415 0 2.2021 249.738 14.3743 26.2061 3.9073e-06 0.022779 -0.0812196 8.61846e-06 2124 30. 0.036027 0.037714 19.4303 26.2061 2 2458771.0183333 1743120124 70.1140304305022 73.2748659538709 1.06439959651499 0.927795170462663 -63.2477120085707 131.789305623811 -0.483147617225139 1.04049735149057 0.186120720666201 19.758000087738 0.0209999997168779 0.388999998569489 -0.0209999997168779 2458166.671308 2458766.893137 0
 535 1743 7 0 ZTF_g 1016518782415 0 2.0522 247.033 14.3096 26.2064 3.4134e-06 0.0212172 -0.0835815 7.52793e-06 2123 30. 0.035502 0.035315 19.4834 26.2064 3 2458771.0187847 1743120124 -40.8945785815466 61.0632109081801 -0.744973631405305 1.02055510159239 -84.9690309308784 114.848297174887 -0.744819943761326 1.03483297101256 0.186120720666201 19.758000087738 0.0209999997168779 0.388999998569489 -0.0209999997168779 2458166.671308 2458766.893137 0
 536 1743 7 0 ZTF_r 1017367022415 0 2.352 443.351 15.3862 26.1829 2.1681e-06 0.0168119 0.0975053 4.78336e-06 2121 30. 0.04511 0.047459 19.3426 26.1829 2 2458771.8670255 1743120224 -103.562407971149 75.6097195354912 -1.52362929332903 1.01942493060045 -45.1136523465601 128.778414045588 -0.352679412363675 1.05817467322156 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 537 1743 7 0 ZTF_r 1017367472415 0 2.2057 443.718 15.2651 26.1869 1.9938e-06 0.0160227 0.0947323 4.4223e-06 2120 30. 0.043123 0.045467 19.3922 26.1869 3 2458771.8674769 1743120224 -85.7420247236782 74.1828837912528 -1.28571533470997 1.11225668763142 -101.586011356395 131.027171440091 -0.780526648508034 1.05260978216774 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 538 744 3 2 ZTF_g 1018349891015 0 3.006 147.546 18.1761 25.9761 1.0921e-05 0.0393184 -0.0604503 2.39154e-05 2078 30. 0.06235 0.065796 18.7133 25.9761 1 2458772.8498958 744120110 null null null null null null null null null null null null null 2458166.671806 2458443.795567 56,57
 539 703 14 1 ZTF_g 1018351775315 0 2.744 108.247 18.0034 25.9973 1.15341e-05 0.0386538 -0.075369 2.3569e-05 2049 30. 0.058807 0.059511 18.8085 25.9973 1 2458772.8517708 703120153 -740.095944026836 94.3188714012531 -8.72859272385779 1.03916273778185 -1043.62177538139 146.618754245133 -7.16586792387203 1.09838999368402 0.210711862083118 18.5940000534058 0.0199999995529652 0.718999981880188 0.00800000037997961 2458166.670324 2458349.946007 0
 540 1743 7 0 ZTF_r 1018520902415 0 1.935 454.211 13.2759 26.2098 1.8326e-06 0.0153996 0.0968757 4.05689e-06 2122 30. 0.040209 0.042299 19.6868 26.2098 2 2458773.0209028 1743120224 -82.5370245730648 52.746589251397 -1.7406410750813 1.13882651347921 -50.8101020033382 99.6118281031273 -0.513516436127723 1.04143975512335 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 541 703 14 1 ZTF_r 1018527715315 0 2.2404 192.786 13.458 26.13 1.967e-06 0.0159059 0.0735649 4.01265e-06 2097 30. 0.042432 0.040043 19.4592 26.13 1 2458773.0277199 703120253 -1242.7863993018 53.047084404263 -26.0609218494462 2.93235367801734 -1176.39250021047 95.5501581877115 -12.3947002689037 1.04471580406795 0.406520805419053 18.0099996566772 0.0649999976158142 6.11800003051758 -0.298000007867813 2458154.690405 2458342.990799 0
 542 744 3 2 ZTF_r 1018528641015 0 2.4757 162.654 13.8242 26.0878 2.095e-06 0.0170898 0.0916431 4.61108e-06 2117 30. 0.047204 0.051466 19.4157 26.0878 1 2458773.0286458 744120210 null null null null null null null null null null null null null 2458154.630613 2458338.987477 56,57
 543 1743 7 0 ZTF_r 1019356092415 0 1.6328 447.643 15.479 26.1803 2.2063e-06 0.0169269 0.0969887 4.86905e-06 2111 30. 0.030521 0.043381 19.61 26.1803 2 2458773.8560995 1743120224 -188.278746712457 59.3382711039341 -3.52956522086718 1.90348308821023 -173.175715148954 122.819639483852 -1.41949662355957 1.03083499202572 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 544 1743 7 0 ZTF_r 1019356562415 0 1.6385 447.568 15.4545 26.1845 1.7843e-06 0.0152418 0.0931073 3.93442e-06 2107 30. 0.031655 0.043318 19.6197 26.1845 3 2458773.8565625 1743120224 -100.074546930544 54.1463167235928 -2.05593563628265 2.18252536776079 29.5321264975285 112.422344160432 0.264458344919316 1.02999258703318 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 545 744 3 2 ZTF_r 1021363311015 0 2.1654 161.22 13.2788 26.1196 1.8257e-06 0.0158941 0.0616938 4.0103e-06 2107 30. 0.043671 0.033734 19.5003 26.1196 1 2458775.8633102 744120210 null null null null null null null null null null null null null 2458154.630613 2458338.987477 56,57
 546 744 3 2 ZTF_g 1021405941015 0 2.4245 184.735 12.3586 26.2616 3.0568e-06 0.020551 -0.120249 6.71615e-06 2100 30. 0.044812 0.038501 19.579 26.2616 1 2458775.9059491 744120110 null null null null null null null null null null null null null 2458166.671806 2458443.795567 56,57
 547 703 14 1 ZTF_g 1021433275315 0 1.5369 134.493 12.5796 26.2078 3.8053e-06 0.0221244 -0.0558837 7.76695e-06 2075 30. 0.039189 0.050495 19.8969 26.2078 1 2458775.9332755 703120153 -982.165191626072 45.789349305714 -23.8602432880181 4.5570989628424 -1141.98582052299 88.88604888891 -12.9342813084777 1.07694129742014 0.210711862083118 18.5940000534058 0.0199999995529652 0.718999981880188 0.00800000037997961 2458166.670324 2458349.946007 0
 548 1743 7 0 ZTF_r 1022444642415 0 2.0448 454.096 10.4211 26.2033 1.4405e-06 0.0136999 0.10575 3.17094e-06 2130 30. 0.033755 0.035834 19.9242 26.2033 2 2458776.9446412 1743120224 -39.3900834546412 47.1396894851724 -0.929511965109469 1.43578297518703 -39.0949495619667 86.1973604668048 -0.456606282181321 1.04649354767914 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 549 1743 7 0 ZTF_r 1022445092415 0 2.4018 455.859 10.3292 26.2068 1.6372e-06 0.0145983 0.106624 3.60434e-06 2128 30. 0.036404 0.042206 19.8756 26.2068 3 2458776.9450926 1743120224 -81.6579846567762 46.4584718086375 -1.95518806785681 1.81810483870478 -40.9475257005565 82.1376221790862 -0.501880971818029 1.04961447722064 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 550 1743 7 0 ZTF_r 1023413022415 0 2.7093 451.636 9.07561 26.2023 1.7252e-06 0.0148812 0.101261 3.81345e-06 2122 30. 0.044118 0.047124 19.882 26.2023 2 2458777.9130208 1743120224 -91.5338868584758 51.2385898060018 -1.98719065883484 1.14507166629346 -135.940353332486 80.6269597617512 -1.69739650159077 1.07427178611589 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 551 1743 7 0 ZTF_r 1023413472415 0 2.6504 451.642 9.04704 26.1999 1.8204e-06 0.0154278 0.105605 4.0211e-06 2129 30. 0.04267 0.047406 19.8934 26.1999 3 2458777.9134722 1743120224 -116.742674999781 43.7568804808529 -2.96782363267486 1.41188511427063 -97.7858994485578 69.7211208673294 -1.41197519320973 1.07136998424941 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 552 1743 7 0 ZTF_g 1023518872415 0 2.6406 247.308 8.15571 26.187 2.9609e-06 0.0199536 -0.0539591 6.50507e-06 2114 30. 0.045944 0.04625 19.9221 26.187 2 2458778.0188773 1743120124 64.3942143879724 45.0398217148435 1.59039494808241 1.03604410479396 96.90726361536 71.5427830916225 1.36365871434465 1.06531460390663 0.186120720666201 19.758000087738 0.0209999997168779 0.388999998569489 -0.0209999997168779 2458166.671308 2458766.893137 0
 553 1743 7 0 ZTF_g 1023519322415 0 2.3131 246.763 8.07037 26.183 2.7422e-06 0.0191656 -0.0512565 6.03476e-06 2113 30. 0.040168 0.040255 20.0428 26.183 3 2458778.0193287 1743120124 -13.9115226598907 39.5206176621529 -0.391566694666943 1.22525303587241 58.3338769404191 67.9366622139543 0.864433974882335 1.05359578580367 0.186120720666201 19.758000087738 0.0209999997168779 0.388999998569489 -0.0209999997168779 2458166.671308 2458766.893137 0
 554 1743 7 0 ZTF_r 1024471192415 0 2.364 457.518 8.49388 26.2135 1.5925e-06 0.0144537 0.102984 3.50272e-06 2125 30. 0.040238 0.041776 20.031 26.2135 2 2458778.9711921 1743120224 -75.0028460479616 40.1094676245617 -2.08010686291099 1.80086980709177 -129.313524706131 69.2126508511322 -1.88093444094606 1.0479253137154 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 555 1743 7 0 ZTF_r 1024471642415 0 2.1586 455.895 8.45753 26.2102 1.492e-06 0.0140055 0.103958 3.28256e-06 2129 30. 0.037228 0.037603 20.1099 26.2102 3 2458778.9716435 1743120224 -80.5397462578982 36.9623110917335 -2.42385111721536 1.30574399773697 -67.6026213358737 66.5565309011802 -1.02255823671355 1.04472766767231 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 556 703 14 1 ZTF_g 1024505015315 0 2.4372 134.914 7.35261 26.2207 3.0412e-06 0.0198347 -0.0620429 6.19868e-06 2086 30. 0.03998 0.039908 20.1522 26.2207 1 2458779.0050116 703120153 -939.51854267467 35.3931908276811 -29.5284356303941 1.31350041060849 -1068.48068366278 58.1078781590193 -18.5117233088164 1.09861300666119 0.210711862083118 18.5940000534058 0.0199999995529652 0.718999981880188 0.00800000037997961 2458166.670324 2458349.946007 0
 557 744 3 2 ZTF_g 1024505471015 0 2.4449 184.909 7.30118 26.2442 2.1149e-06 0.0171898 -0.0879407 4.63165e-06 2109 30. 0.043621 0.0391 20.1487 26.2442 1 2458779.0054745 744120110 null null null null null null null null null null null null null 2458166.671806 2458443.795567 56,57
 558 1743 7 0 ZTF_g 1025406112415 0 2.0288 250.452 5.84649 26.2372 2.0531e-06 0.0164024 -0.110172 4.50887e-06 2114 30. 0.044769 0.030557 20.5317 26.2372 2 2458779.9061111 1743120124 -44.3983151763655 25.6387566580552 -1.92630180038191 1.57564938863559 -64.0444901056383 50.6752452536884 -1.27233391981661 1.02683555703895 0.186120720666201 19.758000087738 0.0209999997168779 0.388999998569489 -0.0209999997168779 2458166.671308 2458766.893137 0
 559 1743 7 0 ZTF_g 1025406562415 0 1.8351 252.054 5.80757 26.2219 2.1304e-06 0.016737 -0.094408 4.68604e-06 2112 30. 0.040735 0.034015 20.6142 26.2219 3 2458779.9065625 1743120124 -61.6379769153122 21.0516431714104 -3.25699563772413 1.75512581851992 -58.5507715153563 43.0053860492181 -1.37064492951569 1.02738141853163 0.186120720666201 19.758000087738 0.0209999997168779 0.388999998569489 -0.0209999997168779 2458166.671308 2458766.893137 0
 560 703 14 1 ZTF_r 1027483615315 0 3.0736 195.69 9.91286 26.1463 2.6348e-06 0.0183154 0.0788548 5.36666e-06 2093 30. 0.060559 0.069608 19.5824 26.1463 1 2458781.9836111 703120253 -1125.79021747032 55.1419153857961 -22.7106949635001 1.17153892502821 -1200.56149622143 80.1971091463882 -15.0709590387662 1.09453017715724 0.406520805419053 18.0099996566772 0.0649999976158142 6.11800003051758 -0.298000007867813 2458154.690405 2458342.990799 0
 561 744 3 2 ZTF_r 1027484531015 0 3.0461 165.277 9.16205 26.134 3.4583e-06 0.0218228 0.0881561 7.64323e-06 2105 30. 0.062451 0.071163 19.7055 26.134 1 2458781.984537 744120210 null null null null null null null null null null null null null 2458154.630613 2458338.987477 56,57
 562 1743 7 0 ZTF_r 1028400102415 0 1.6286 463.158 8.06633 26.2234 1.4786e-06 0.0138031 0.0936511 3.271e-06 2114 30. 0.03208 0.044126 20.4326 26.2234 2 2458782.9001042 1743120224 -67.9872134745857 28.9228156207831 -2.61481804631152 2.48730333094717 -102.2315161743 59.5828063533914 -1.7273448099639 1.03102121114957 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 563 1743 7 0 ZTF_r 1028400552415 0 1.6976 462.976 8.06969 26.2196 1.3163e-06 0.0130659 0.100429 2.90256e-06 2113 30. 0.035311 0.034808 20.406 26.2196 3 2458782.9005556 1743120224 -87.1164296974928 29.6425052449425 -3.26918851165985 3.04382850893533 -50.9841185038783 60.230460181224 -0.85218507912661 1.0337260384833 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 564 1743 7 0 ZTF_r 1029330412415 0 1.6467 425.545 8.07218 26.1279 1.3935e-06 0.0135143 0.100073 3.06521e-06 2126 30. 0.035233 0.038985 20.3284 26.1279 2 2458783.8304167 1743120224 -106.768309578116 28.8644035666889 -4.11466592330732 3.71011285122637 -76.9660320027621 58.8727970269795 -1.31613251908221 1.03108255976964 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 565 1743 7 0 ZTF_r 1029330862415 0 1.9224 425.953 8.23155 26.1289 1.2501e-06 0.0127745 0.0993642 2.7613e-06 2127 30. 0.032677 0.032337 20.17 26.1289 3 2458783.8308681 1743120224 -63.3386062794376 31.9815800633666 -2.20304509737786 1.76250480828634 -15.9000314020322 61.5122563716603 -0.26022649749045 1.03747773563719 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 566 703 14 1 ZTF_g 1030461255315 8 5.2395 129.656 7.28759 26.2087 1.23203e-05 0.0396619 -0.0612108 2.51414e-05 2018 30. 0.114037 0.090966 19.4877 26.2087 1 2458784.96125 703120153 -763.703928895376 63.2896681338396 -13.4229201765299 1.04470791855913 -845.784096301731 73.2837593392213 -11.6189522553154 1.3691688663261 0.210711862083118 18.5940000534058 0.0199999995529652 0.718999981880188 0.00800000037997961 2458166.670324 2458349.946007 0
 567 744 3 2 ZTF_g 1030461701015 0 4.4334 181.557 6.80153 26.2001 5.3538e-06 0.0275438 -0.0493669 1.17095e-05 2079 30. 0.081618 0.081124 19.7578 26.2001 1 2458784.9617014 744120110 null null null null null null null null null null null null null 2458166.671806 2458443.795567 56,57
 568 703 14 1 ZTF_r 1030507265315 0 4.4136 190.668 10.6919 26.1129 4.3298e-06 0.0237846 0.0832269 8.79218e-06 2063 30. 0.08495 0.077887 19.2426 26.1129 1 2458785.0072685 703120253 -1162.32442027418 73.8520914699028 -17.5073076911976 0.962178781039919 -1323.37852742449 89.5379780924403 -14.8796252308901 1.24064187144074 0.406520805419053 18.0099996566772 0.0649999976158142 6.11800003051758 -0.298000007867813 2458154.690405 2458342.990799 0
 569 744 3 2 ZTF_r 1030508201015 0 4.2884 161.15 9.89575 26.1045 3.4309e-06 0.0218509 0.0921418 7.50813e-06 2082 30. 0.084587 0.08501 19.3641 26.1045 1 2458785.008206 744120210 null null null null null null null null null null null null null 2458154.630613 2458338.987477 56,57
 570 1743 7 0 ZTF_g 1031395992415 0 2.4265 246.907 5.35069 26.2029 2.448e-06 0.0179126 -0.101508 5.39461e-06 2137 30. 0.068382 0.038039 20.4438 26.2029 2 2458785.8959954 1743120124 -16.09468455433 26.6160090622051 -0.67265803546238 1.45070448391177 33.7272605318656 45.8005516497651 0.741353855990437 1.04368043834203 0.186120720666201 19.758000087738 0.0209999997168779 0.388999998569489 -0.0209999997168779 2458166.671308 2458766.893137 0
 571 1743 7 0 ZTF_r 1032359202415 8 4.7915 429.758 8.68937 26.1771 7.2885e-06 0.0306914 0.0940262 1.60601e-05 2087 30. 0.106772 0.095215 19.5081 26.1771 2 2458786.8592014 1743120224 21.8769314145543 64.7897454693185 0.375608085554786 1.05116182420449 -45.3892225350832 76.3927863497793 -0.598157545283119 1.27006765580549 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 572 1743 7 0 ZTF_r 1032359652415 0 4.4325 439.422 8.47091 26.1782 6.7078e-06 0.0295072 0.11187 1.48069e-05 2098 30. 0.105188 0.09432 19.5876 26.1782 3 2458786.8596528 1743120224 -194.13457058117 62.0750034103106 -3.47889185472657 1.11347681906365 -177.004406341606 75.6170168124471 -2.3565666659957 1.21466533904102 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 573 1743 7 0 ZTF_g 1032455742415 0 3.41 240.492 5.59664 26.1617 3.727e-06 0.0223887 -0.0661859 8.17724e-06 2121 30. 0.088599 0.058116 20.1312 26.1617 2 2458786.9557407 1743120124 -45.0060166432101 32.5197793088291 -1.53949324588431 1.15858190420495 -25.0491211674412 44.7897755895758 -0.563026452080994 1.10933841212317 0.186120720666201 19.758000087738 0.0209999997168779 0.388999998569489 -0.0209999997168779 2458166.671308 2458766.893137 0
 574 1743 7 0 ZTF_g 1032456192415 0 3.5688 243.015 5.64011 26.1662 4.3427e-06 0.0241096 -0.0583917 9.54494e-06 2119 30. 0.093309 0.065669 20.0981 26.1662 3 2458786.9561921 1743120124 -32.3103586790462 36.5559985786047 -0.983191077140887 1.23576835104907 -31.1786266265976 49.0452514555383 -0.639992976674659 1.12828811476803 0.186120720666201 19.758000087738 0.0209999997168779 0.388999998569489 -0.0209999997168779 2458166.671308 2458766.893137 0
 575 1743 7 0 ZTF_r 1033280642415 0 4.0199 433.978 9.51546 26.165 3.6954e-06 0.0218928 0.108904 8.15785e-06 2124 30. 0.086988 0.087784 19.5421 26.165 2 2458787.7806481 1743120224 -65.4376047865516 62.4334818062736 -1.16590896066512 1.239420682529 -131.062260790513 78.4239691671884 -1.68245721376719 1.20130216622313 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 576 1743 7 0 ZTF_r 1033281092415 0 3.778 437.111 9.31428 26.171 3.4005e-06 0.0209868 0.109981 7.52983e-06 2126 30. 0.080066 0.088107 19.6035 26.171 3 2458787.7810995 1743120224 -81.7518224143054 60.4178144829061 -1.50517581851864 1.1058613538377 -100.535979853671 78.451514897594 -1.29013564103168 1.16291777337033 0.167057760004639 19.5370000839233 0.0260000005364418 0.679000020027161 -0.017000000923872 2458155.706134 2458765.890174 0
 577 703 14 1 ZTF_g 1033424655315 0 3.3259 135.386 6.46009 26.2221 4.8537e-06 0.0252594 -0.0608597 9.82729e-06 2084 30. 0.106166 0.060961 20.0623 26.2221 1 2458787.9246528 703120153 -962.581012568916 38.7546508090592 -27.6291970449064 1.29894598296875 -1066.01117234261 53.9239690653627 -19.9019255726586 1.15967405228867 0.210711862083118 18.5940000534058 0.0199999995529652 0.718999981880188 0.00800000037997961 2458166.670324 2458349.946007 0
 578 744 3 2 ZTF_g 1033425101015 8 8.7039 184.206 6.2983 26.3814 7.19355e-05 0.0455464 -0.140006 0.000166675 493 30. 0.107859 0.079838 19.5787 26.3814 1 2458787.9251042 744120110 null null null null null null null null null null null null null 2458166.671806 2458443.795567 56,57
 579 703 14 1 ZTF_r 1033507705315 0 2.783 192.412 9.3756 26.1266 1.7593e-06 0.014967 0.0804298 3.60027e-06 2090 30. 0.054712 0.047439 19.7238 26.1266 1 2458788.0077083 703120253 -1228.12425241809 46.2540928193719 -29.5356777658539 1.3189962234791 -1305.9234890104 71.2112880108411 -18.4622269245421 1.08197966982719 0.406520805419053 18.0099996566772 0.0649999976158142 6.11800003051758 -0.298000007867813 2458154.690405 2458342.990799 0
 580 744 3 2 ZTF_r 1033509131015 0 2.9981 163.147 9.42207 26.1072 2.5039e-06 0.0185156 0.0894225 5.55996e-06 2101 30. 0.059214 0.060965 19.6892 26.1072 1 2458788.0091319 744120210 null null null null null null null null null null null null null 2458154.630613 2458338.987477 56,57
 581 744 3 2 ZTF_g 1035421771015 0 1.8924 187.087 5.95317 26.2236 2.0849e-06 0.0171284 -0.0513598 4.56391e-06 2102 30. 0.041634 0.033664 20.625 26.2236 1 2458789.9217708 744120110 null null null null null null null null null null null null null 2458166.671806 2458443.795567 56,57
 582 1743 7 0 ZTF_g 1035422222415 0 1.9081 249.217 5.29697 26.1934 2.3327e-06 0.017592 -0.0714496 5.11756e-06 2126 30. 0.055518 0.032915 20.6774 26.1934 2 2458789.9222222 1743120124 -63.8756466045905 23.4383251030428 -3.03154163151934 2.2113895223667 -20.308284779228 45.083603607859 -0.453492192493844 1.03823153494843 0.186120720666201 19.758000087738 0.0209999997168779 0.388999998569489 -0.0209999997168779 2458166.671308 2458766.893137 0
 583 703 14 1 ZTF_g 1035422675315 0 1.9167 136.267 6.23006 26.2267 4.1331e-06 0.0231063 -0.089632 8.41296e-06 2096 30. 0.070124 0.032987 20.5627 26.2267 1 2458789.9226736 703120153 -931.947614957441 24.8884130407443 -41.65326954534 3.72283560596945 -1028.85628994064 45.5762139652957 -22.7264532555785 1.07523342048526 0.210711862083118 18.5940000534058 0.0199999995529652 0.718999981880188 0.00800000037997961 2458166.670324 2458349.946007 0
 584 1743 7 0 ZTF_g 1035423122415 0 1.9074 250.006 5.29583 26.1969 2.3928e-06 0.01773 -0.0731067 5.27867e-06 2123 30. 0.056782 0.032076 20.681 26.1969 3 2458789.923125 1743120124 -47.8764672610531 21.5721781408404 -2.46878289677321 2.2816362020071 -45.6848601152109 41.4125085776709 -1.11059561123423 1.0376494590554 0.186120720666201 19.758000087738 0.0209999997168779 0.388999998569489 -0.0209999997168779 2458166.671308 2458766.893137 0
 585 703 14 1 ZTF_g 1036342465315 0 1.6656 134.278 6.20456 26.2025 4.1844e-06 0.0233693 -0.0761876 8.48962e-06 2097 30. 0.070212 0.035551 20.6235 26.2025 3 2458790.8424653 703120153 -863.820228836791 23.9600565763772 -40.1042438197295 5.11652898442437 -970.210894980595 44.5329407097884 -21.9330972895889 1.08748991622159 0.210711862083118 18.5940000534058 0.0199999995529652 0.718999981880188 0.00800000037997961 2458166.670324 2458349.946007 0
